ï»¿Country Name,Year,EG.ELC.ACCS.ZS,SE.PRM.TENR,NY.ADJ.NNTY.KD.ZG,NY.ADJ.NNTY.PC.KD.ZG,NY.ADJ.AEDU.GN.ZS,NY.ADJ.ICTR.GN.ZS,SP.POP.DPND,SP.DYN.CBRT.IN,per_si_allsi.cov_q1_tot,per_si_allsi.cov_q5_tot,per_allsp.cov_pop_tot,per_sa_allsa.cov_pop_tot,SP.DYN.CDRT.IN,SE.XPD.PRIM.ZS,SE.XPD.SECO.ZS,GC.XPN.TOTL.GD.ZS,SH.XPD.EHEX.CH.ZS,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GDS.TOTL.ZS,SE.ADT.1524.LT.ZS,NV.IND.MANF.KD.ZG,SH.DYN.NMRT,SH.DYN.MORT,SP.POP.TOTL,SE.SEC.ENRL.TC.ZS,SE.PRM.ENRL.TC.ZS,EG.FEC.RNEW.ZS,AG.SRF.TOTL.K2,GC.TAX.TOTL.GD.ZS,NE.TRD.GNFS.ZS,SL.UEM.TOTL.NE.ZS,FP.WPI.TOTL
Latin America & Caribbean (excluding high income),2016,97.5527169834802,95.28835,-1.27843747206363,-2.33139933877101,5.06768405036935,18.2865699250125,49.1700006738138,16.9875153931737,..,..,..,..,5.79054259008311,..,..,29.5215033237584,..,4284868016349.43,-0.42302849588846,17.7779243863005,98.33579,-1.56171158393414,10.3673869181532,19.1441389977775,562254848,17.04561,22.34804,..,16605905.9765625,13.1375768506117,43.2405756718759,8.24902929749438,..
Latin America & the Caribbean (IDA & IBRD countries),2016,97.7429792788864,95.4691,-1.15462984953122,-2.21108706077742,4.99467488302492,18.1002754647571,49.7445265577762,16.9993840168764,..,..,..,..,5.90735430865915,..,..,28.9387097397267,..,5148501416959.25,-0.431674589298311,18.0643020846552,98.34087,-1.871523917079,10.0328789721375,18.4050530091744,621534921,16.60802,22.00855,..,20290595.9765625,13.3138294856056,42.5874291692422,8.12931998341583,..
Least developed countries: UN classification,2016,44.7777367015947,81.52138,4.43630279351295,2.0096465420296,..,..,78.8105943549292,32.1668508606015,..,..,..,..,7.68502882836432,..,..,..,..,961386046559.406,3.71631627775335,20.1191915702044,76.7,8.40892336282076,26.8697117810298,68.7333776546728,979387925,24.81686,37.45275,..,18252609.9990845,..,51.4419131703141,..,..
Low & middle income,2016,84.9010756274608,90.44091,3.12732957549954,1.81081687858899,2.96836811633159,34.2320616609959,54.6094487994397,20.4425787148528,..,..,..,..,7.4587569136507,..,..,19.6788672162725,..,26726016966212.3,4.19127682544904,30.5101066907681,90.24796,..,20.1533555422391,44.2322664814815,6202019744,18.36459,25.5851,..,92027840.9053345,11.69290206753,47.9584334252792,..,..
Low income,2016,38.8337191295817,80.06706,2.6778494433977,0.0946129295970195,..,..,85.3141289683109,35.0354574924259,..,..,..,..,8.17896032976942,..,..,..,..,538609463028.729,3.2134586043413,11.1959134531352,72.87411,4.47973541489391,27,71.6,714022293,21.89259,39.50265,..,14668686.000061,..,58.2776875419075,..,..
Lower middle income,2016,83.4152483532965,90.53988,5.80348139882496,4.29730499034184,3.11892098611471,27.7214326654154,57.1568512110006,22.357750518233,..,..,..,..,7.49594574698281,..,..,..,..,6054671000959.61,5.14950268947743,23.7193932990201,89.14103,5.78228107563386,24.6,50.4,2931075528,22.46449,28.70438,..,20392610.0615234,..,49.2623125844375,..,..
Middle East & North Africa,2016,98.0317126784446,93.82374,-0.00343102312814381,-1.78089510783543,..,..,55.1611432453993,22.7946006639802,..,..,..,..,4.96366190516392,..,..,..,..,3155751031178.16,4.82542701060318,30.5024132826998,90.81532,3.20203011836198,13,23.6,436738031,14.74473,20.40259,..,11370619.992218,..,75.5632780151469,10.0329787924851,..
Middle East & North Africa (excluding high income),2016,97.6998070669466,93.49314,2.26350225553762,0.547864579521473,..,..,58.0617687231523,23.6879401463915,..,..,..,..,5.24888537570823,..,..,..,..,1459009156993.9,7.41769747945695,23.9479927597494,89.57807,4.12866334905542,14.082638033723,25.6120008140998,373719055,15.90415,22.55314,..,8775231.9921875,..,54.4991430142088,12.1080071561629,..
Middle East & North Africa (IDA & IBRD countries),2016,97.6714473650241,93.50686,2.26350225553762,0.562563628867991,..,..,57.8536120020082,23.5881339600519,..,..,..,..,5.27047251591811,..,..,..,..,1445417303459.41,7.45069617997693,24.2732488035207,89.41692,4.12348797773521,14.1261902055421,25.6858906766839,369167489,15.83037,22.54026,..,8769211.9921875,..,54.3541883567996,11.8971375115637,..
Middle income,2016,90.8531926510084,92.76915,3.1326407825143,1.98234870433474,2.96370794416844,34.4323619485794,50.6131078478983,18.5438838516445,..,..,..,..,7.36505048687279,..,..,19.6967177546388,..,26189817248640.8,4.20650050141064,30.7963029442179,92.75883,..,18.4605350618681,37.4957655039852,5487997451,18.09941,23.79121,..,77359154.9052734,11.6618110997631,47.8058198645468,..,..
North America,2016,100,96.23541,0.960504456431238,0.17515975004585,..,..,51.3086852738488,12.2381970650245,..,..,..,..,8.30919927142102,..,..,22.2017901011922,..,20166305457752,1.47833494193783,17.2369403675068,..,0.535712658505318,3.7,6.6,359735880,15.00997,14.66749,..,19820470,11.1292987439467,30.0078830958562,5.10147535940233,..
Not classified,2016,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,2016,100,97.37915,1.45087613144594,0.795041001799234,..,..,53.0058041320727,11.708258525995,..,..,..,..,8.38558232875437,..,..,27.7153714914879,..,47659683711510.1,1.73571730445481,21.7758163186645,..,1.5771673540446,3.80096745339173,6.93528040140668,1292855641,13.84108,15.5339,..,36570179.1064453,15.4265549978111,55.2363056362679,6.3144159797573,..
Other small states,2016,71.7290096348479,83.2804,..,..,..,..,58.6152168065876,23.8832773087547,..,..,..,..,7.45219996391504,..,..,..,..,365180793974.342,2.26918024749585,38.2485933396832,88.35816,1.99361190709404,23.1242952212666,53.1275845608863,30012500,14.03917,23.5886,..,2072942.99911499,..,107.618285593843,..,..
Pacific island small states,2016,79.548082762729,88.76058,..,..,..,..,63.9049430328696,23.7870439514756,..,..,..,..,5.97108078729469,..,..,..,..,9025052141.97457,2.21843609368482,..,..,-0.387135881954293,10.8283468161648,25.2303445883019,2388875,..,23.01982,..,65150,..,85.9088453308269,..,..
Post-demographic dividend,2016,99.9997578111353,97.25644,1.32384130787742,0.860514061627683,..,..,53.1286366438097,10.4599363617437,..,..,..,..,9.28996865903718,..,..,27.6159826875599,..,45260097063637.2,1.61901544272378,21.6755322094134,..,1.45520532115076,2.79943335534584,5.03893922175063,1102778565,12.75582,14.17822,..,33539743.5064602,15.3473572991739,56.7188649549675,6.44774232989739,..
Pre-demographic dividend,2016,43.016982812245,76.34458,0.378117648986461,-2.43546712337984,..,..,89.2314538200985,37.9978313568773,..,..,..,..,9.30602100713584,..,..,..,..,1220166420291.91,2.7604080981879,15.2247946651382,71.81676,0.580454513335482,28.5931395078699,81.0377637801996,879292453,20.48861,35.46897,..,18149307.9922485,..,49.2072120686669,..,..
Small states,2016,76.6386494365073,85.41271,..,..,..,..,56.9784276972482,22.5423647557656,..,..,..,..,7.40734138364862,..,..,..,..,441871401742.741,1.67988512330979,35.589978097032,89.75537,2.10835937418945,20.9653366168142,46.9738328486147,39646847,14.8358,22.63973,..,2573082.99911499,..,104.735499548013,..,..
South Asia,2016,85.5691498225237,93.75423,6.55495351881601,5.21614886161299,..,..,53.8015312842142,20.2604742716566,..,..,..,..,7.08577276430401,43.30205,39.693335,..,..,2902952967919.78,6.83842726486475,27.2730461717308,88.25261,7.68900013021685,27.9,46.9,1766393714,28.20534,35.48801,..,5135333.06152344,..,39.2679990402668,..,..
South Asia (IDA & IBRD),2016,85.5691498225237,93.75423,6.55495351881599,5.21614886161299,..,..,53.8015312842142,20.2604742716566,..,..,..,..,7.08577276430401,43.30205,39.693335,..,..,2902952967919.78,6.83842726486475,27.2730461717308,88.25261,7.68900013021685,27.8631448358961,46.8954176883977,1766393714,28.20534,35.48801,..,5135333.06152344,..,39.2679990402668,..,..
Sub-Saharan Africa,2016,42.7951221700988,78.76128,0.24136462278635,-2.41333916875963,..,..,85.8027272699754,36.3028717567095,..,..,..,..,9.23152684856017,..,..,..,..,1543178532381.65,1.21745816335653,17.6698999060945,75.30532,1.19237795155898,27.8,78.3,1033212743,21.57024,37.62904,..,21754456.000061,..,51.5421886010159,..,..
Sub-Saharan Africa (excluding high income),2016,42.7898545384094,78.76034,0.241364622786364,-2.4134603899039,..,..,85.8065846129344,36.3046040535768,..,..,..,..,9.23164887233615,..,..,..,..,1541751163906.9,1.21503158591716,17.6715678810541,75.30373,1.19209433338312,27.840939225909,78.2588718705125,1033118066,21.57253,37.6325,..,21753996.000061,..,51.4436170370613,..,..
Sub-Saharan Africa (IDA & IBRD countries),2016,42.7951221700988,78.76128,0.241364622786406,-2.41333916875965,..,..,85.8027272699754,36.3028717567095,..,..,..,..,9.23152684856017,..,..,..,..,1543178532381.65,1.21745816335645,17.6698999060945,75.30532,1.19237795155898,27.8401627415877,78.2562813282095,1033212743,21.57024,37.62904,..,21754456.000061,..,51.5421886010159,..,..
Upper middle income,2016,99.3797144738404,96.36839,2.29045608207383,1.51095796290572,..,..,43.1158635244311,14.1715823766453,..,..,..,..,7.21498925272865,..,..,19.9936819138895,..,20124279747628.3,3.91551007484607,32.9044668236502,98.15709,..,7.4,14.4,2556921923,14.42642,18.50776,..,56966544.84375,11.5848400349424,47.3750755141468,..,..
World,2016,87.3784431778704,91.20702,1.87604042826823,0.690916128665847,4.08317224175597,25.8855757276003,54.2017372324467,18.8861289369294,..,..,..,..,7.64862649146419,..,..,25.6219878524815,..,75997380505934.8,2.51346906018912,24.6938590031537,91.35885,1.92431999574563,18.5,40.5,7444157356,17.13896,23.4696,..,132036620.811879,14.4131551859654,56.2129029144921,..,..
Data from database: World Development Indicators,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 01/30/2019,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
